id,title,description,release_year,runtime,first_genre,second_genre,country,first_keyword,second_keyword,third_keyword,my_rating
tm1015303,RattleSnake: The Ahanna Story,"Ahanna, a young gentleman who decides to rob the life he always wanted and dreamt of. He assembles a group of men called ""The Armadas"" with several different skills, carrying out a series of spectacular heists. But things takes a swift u-turn and the gang suddenly find themselves with better enemies on both sides.",2020,135,drama,no_second-genre,unknown_country,Ahanna,Story,RattleSnake,4.7
tm813231,The Bling Lagosians,"As each member of the Holloway family works to solve their problems, they prepare for Mopelola's party, which will clearly become the year's biggest society event. But the buzz about the party compels the Asset Management Corporation to foreclose on ST. IVES, the family business, after the death of Akin Holloway's his godfather Baba Eko, who had been protecting him. He must then fight a bigger battle: getting Mopelola to cancel her party and maintain a low profile to get them off the radar while he tries to save the business.",2019,97,drama,no_second-genre,NG,Bling,Lagosians,Holloway,6.015702728290141
tm835414,Sitara,A Bangaldeshi housewife crosses the border to start her a new life where she struggles to deal with the pain and betrayal of her own family and making a living on her own.,2019,128,drama,animation,IN,Bangaldeshi,Sitara,housewife,7.1
tm823459,Léa & I,"Best friends travel though Latin America meeting shamans, experimenting with plant medicines, and wondering about what makes a life well-lived when one of them might have half the time to live it.",2019,84,documentation,no_second-genre,US,Léa,Latin,America,5.938379347366091
tm832463,Mundina Nildana,Three different people with three different goals set out on a liberating journey that is supposed to take them to their next destination in life.,2019,106,drama,romance,IN,Nildana,Mundina,life,6.040579884901755
tm836449,Tuna Girl,A clumsy but cheerful fisheries student struggles to find her place at a research institute renowned for its tuna cultivation. The work isn't easy.,2019,89,drama,comedy,JP,Girl,cultivation,Tuna,6.464446411113839
tm832844,Mo Gilligan: Momentum,"Mo Gilligan blends smooth moves and sharp humor as he riffs on humble beginnings, family dynamics and the complex art of dancing in the club.",2019,64,comedy,no_second-genre,GB,Gilligan,Momentum,beginnings,5.433839742476402
tm898322,This Lady Called Life,"Becoming a chef is Aiye’s greatest desire. But. She is a young, struggling, single mother who has been abandoned by her family. To settle for defeat, or to fight against all odds to become the chef of her dreams? That is the question.",2020,120,drama,no_second-genre,NG,Lady,Called,Life,6.7
tm925702,Andre and His Olive Tree,"Chef André Chiang is returning his Michelin stars, and has publicly declared that he is returning to his roots after 30 years. What would make him do so? How does the perfectionist define success? What haunts him at night?  Following Chef André weeks before he officially closes his restaurant, we chart his emotional journey, and dive into nostalgic elements of his life. From how he first fell in love with cooking as a result of his mother’s influence, to the challenges that he faced when he first learnt cooking in France, we tell the story of a passionate and determined individual, now ready for the next season of his life.",2020,104,documentation,no_second-genre,SG,returning,Olive,Tree,5.204534192821109
tm887376,Go! Go! Cory Carson: The Chrissy,"The Carson kids win a talent show with a dance that Cory created. But when ""The Chrissy"" catches on, his little sister gets all of the attention.",2020,42,animation,family,US,Chrissy,Carson,Cory,6.000000000000001
tm472999,Guddiyan Patole,"Guddiyan Patole is a Punjabi movie starring Sonam Bajwa, Gurnam Bhullar and Nirmal Rishi in prominent roles. It is a drama directed by Vijay Kumar Arora, with Jagdeep Sidhu as writer, forming part of the crew.",2019,127,comedy,drama,IN,Patole,Bajwa,Gurnam,8.68967995688479
tm859424,Maradona's Legs,"During the 1990 World Cup, two young Palestinian boys are on a quest for “Maradona’s legs”; the last missing sticker that they need in order to complete their world cup album and win a free Atari.",2019,24,drama,comedy,AF,Maradona,Atari,World,8.499999999999998
tm863879,Kaamyaab,"The human drama is based on an interesting premise of a seasoned character actor who decides to come out of retirement and begin a quest for a record of some sorts, that elusive 500th role, the one for which he shall be remembered forever.",2020,109,comedy,drama,IN,role,Kaamyaab,sorts,6.8
tm925186,Santana,Two brothers — one a narcotics agent and the other a general — finally discover the identity of the drug lord who murdered their parents decades ago. They may kill each other before capturing the bad guys.,2020,106,action,crime,ZA,Santana,brothers,general,5.381948034987941
tm852728,Hunter in the Blue Side of Manchester,"To honor his father, a diligent college graduate takes on the daunting goal of becoming a reporter for an English Premier League soccer club.",2020,89,drama,no_second-genre,ID,Blue,Side,Manchester,5.7
tm846630,Tarung Sarung,"Wealthy and spoiled, a young man finds something to fight for when he falls in love with an environmental activist protesting his family's business.",2020,115,drama,action,ID,Sarung,Wealthy,Tarung,7.313927396325524
tm918959,A Go! Go! Cory Carson Summer Camp,"Cory's spending the summer at Camp Friendship with his best friend, Freddie. But jealousy flares when Freddie brings his cousin Rosie along for the ride.",2020,20,animation,no_second-genre,US,Camp,Freddie,Cory,2.7
tm813929,Gold Statue,"A prized gold statue drives two best buddies on an adventure to find it and unlock its powers. But does the statue even really exist - and if found, does it really hold magical powers?",2019,145,drama,comedy,NG,Gold,Statue,powers,4.078989103605745
tm475815,The Zoya Factor,An advertising agency executive Zoya Singh Solanki meets the Indian cricket team and ends up becoming their lucky charm at the 2011 Cricket World Cup.,2019,134,romance,sport,IN,Zoya,Cup,cricket,5.204448444503453
tm683841,"Hello, Love, Goodbye",A bartender romances a domestic helper despite the fact that she is moving to Canada.,2019,118,drama,romance,HK,Love,Goodbye,Canada,6.215090199926085
tm468824,Super Monsters Furever Friends,"On the first night of spring, the Super Monsters gather for food, fun and games in the park -- and get to meet their adorable new pets!",2019,58,fantasy,animation,unknown_country,Monsters,Super,Furever,6.198557354238711
tm474647,Hot Gimmick: Girl Meets Boy,"A quiet teen's life is shaken up when she's forced to be her arrogant neighbor's slave. He loves her, but they both have a lot to learn about trust.",2019,119,drama,romance,JP,Gimmick,Girl,Meets,5.956682247716669
tm854786,Yeh Ballet,"Discovered by an eccentric ballet master, two gifted but underprivileged Mumbai teens face bigotry and disapproval as they pursue their dancing dreams.",2020,117,drama,no_second-genre,IN,Ballet,Discovered,Mumbai,7.658552696062761
tm973704,Andhaghaaram,"As a blind librarian, dispirited cricketer and desolate psychiatrist each seek retribution and release, their lives overlap under eerie influences.",2020,171,thriller,horror,IN,Andhaghaaram,librarian,dispirited,7.64012506178697
tm467735,Liss Pereira: Reteniendo Liquidos,"A Pregnant Liss Pereira shares hilariously uncomfortable truths about sex, love, attraction and the lies we tell in modern relationships.",2019,59,comedy,no_second-genre,unknown_country,Pereira,love,Reteniendo,7.048288065374285
tm676905,Hire a Woman,A young man attends a college reunion with a fake girlfriend in an attempt to make his ex jealous.,2019,109,romance,comedy,unknown_country,Woman,Hire,jealous,7.1
tm844201,Super Monsters Save Christmas,"On Christmas Eve, the Super Monsters get together to make decorations, but end up having to find Santa's missing reindeer in order to save their holiday.",2019,24,family,animation,US,Monsters,Christmas,Super,5.978385234643672
tm833361,True: Tricky Treat Day,It's up to True and her friends to save the day when a hungry Yeti sneaks a forbidden treat and fills the kingdom with Howling Greenies.,2019,23,animation,family,unknown_country,Tricky,Greenies,True,7.000000000000001
tm437379,I'm Leaving Now,"After 16 years in Brooklyn, working three low-paying jobs and sending the bulk of his earnings to his wife and children, undocumented immigrant Felipe decides to return home to his family in Mexico. But when he informs them of his plans, he discovers that they've squandered the money, are deeply in debt and don’t want him to return. They need him to stay in the U.S. and continue to earn.",2019,74,documentation,european,MX,Brooklyn,Mexico,Leaving,6.040229762968813
tm847805,Ludo,"Ludo is about the butterfly effect and how, despite all the chaos and crowd of the world, all our lives are inextricably connected. From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.",2020,150,crime,comedy,IN,Ludo,world,connected,7.578355189743825
tm814652,Mallesham,"The life of Padma Shri winner Chintakindi Mallesham, who invented the ASU machine that processes yarn for sarees mechanically, is being recreated in this biopic.",2019,131,drama,no_second-genre,IN,Mallesham,Padma,Shri,7.849617598472999
tm920599,Super Monsters: The New Class,"A new class of pint-sized preschoolers arrives at Pitchfork Pines, and the Super Monsters take their superpowers to the next level - the Purple Room.",2020,24,animation,no_second-genre,CA,Monsters,Super,Class,6.499999999999999
tm813938,Mike Epps: Only One Mike,"A 2019 stand-up comedy special by comedian Mike Epps, where he tackles sexual misconduct, special education, aging body parts and more.",2019,63,comedy,no_second-genre,US,Epps,Mike,stand-up,6.35388934095558
tm461532,Kill Me If You Dare,"Kill Me Darling is the story of a couple who decide to kill each other. Okan and Demet are married couple for 5 years. However, despite their years together, their relationship is not very good. The love of the two started like a fairy tale, continued with great excitement and reached a happy end. However, as their lives began to become ordinary after marriage, that sense of excitement within the couple began to die. At the end of 5 years, they become overwhelmed by each other. Even though they want different lives, the young couple, who cannot express it and start to become nervous to each other without making a sound, become a victim of a great misunderstanding on their wedding anniversary. As a result of the mistake, the husband and wife of 5 years decide to kill each other..",2019,104,romance,comedy,TR,Dare,Darling,Kill,4.272790856468367
